conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/34147067-562c-4e5f-8dec-40972ccf29b6,influencia de las plantas en el clima interior y en el estado de salud,released,knowledge,occupation-specific,formas en que las plantas influyen al clima interior y en el estado de salud | influencia de las plantas en el clima interior y en la salud | formas en que las plantas afectan al clima interior y a la salud | formas en que las plantas afectan al clima interior y al estado de salud,La forma en que las distintas plantas influyen en el clima interior y las plantas que pueden causar alergia.,http://data.europa.eu/esco/isced-f/0731,arquitectura y urbanismo
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3419fac9-575d-4492-a018-edff6f4dae26,legislación ambiental en materia de agricultura y silvicultura,released,knowledge,cross-sector,"legislación, políticas y principios en materia forestal y de agricultura | legislación ambiental en materia forestal y de agricultura | legislación, políticas y principios en materia de agricultura y silvicultura","Sensibilización sobre la legislación medioambiental, las políticas y los principios pertinentes para la agricultura y la silvicultura. Sensibilización sobre las repercusiones en el medio ambiente de los procedimientos y prácticas agrícolas locales. Los medios para ajustar la producción a nuevas normativas y políticas medioambientales.",http://data.europa.eu/esco/isced-f/0421,derecho
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/347b6a67-59ad-4408-bb9c-cfa502867e24,controlar el estado fitosanitario de los bosques,released,skill/competence,sector-specific,observar el estado fitosanitario de los bosques | examinar el estado fitosanitario de los bosques | verificar el estado fitosanitario de los bosques,Supervisar el estado fitosanitario de los bosques para asegurarse de que el equipo de silvicultura adopta todas las medidas necesarias.,http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,hacer seguimiento de condiciones medioambientales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/351cd749-498c-4ed3-9e38-58fc9bbf8f0e,asegurar el cumplimiento de las normas acústicas,released,skill/competence,cross-sector,promover el cumplimiento de las normas en materia de ruido | garantizar el cumplimiento de las normas en materia de ruido | asegurar que se cumplan las normas en materia de ruido | garantizar que se cumplan las normas en materia de ruido,"Asegurarse de que los edificios, las carreteras, el tráfico aéreo y los eventos cumplan las normas y reglamentaciones acústicas locales, nacionales o internacionales, con el fin de reducir al mínimo las molestias para los residentes vecinos.",http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,cumplir los procedimientos de salud y seguridad
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/36359101-4488-4859-83a8-9600d9faf3f2,colaborar con las comunidades locales en la gestión de las zonas naturales protegidas,released,skill/competence,sector-specific,,"Construir una relación con la comunidad local en el lugar de destino para minimizar los conflictos apoyando el crecimiento económico de las empresas de turismo locales y respetando las prácticas tradicionales locales.
   ",http://data.europa.eu/esco/skill/8a3b45dc-8299-4b67-99db-6542daf79ac3 | http://data.europa.eu/esco/skill/7d9bace0-63d0-4848-ac87-350a98082c12,desarrollar redes o relaciones profesionales | participar activamente en la vida cívica
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/36f3b02f-4511-4be9-a257-94f53513aa84,desarrollar planes de gestión para garantizar el bienestar y la salud de los peces,released,skill/competence,sector-specific,elaborar planes de gestión para garantizar el bienestar y la salud de los peces | crear planes de gestión para garantizar el bienestar y la salud de los peces | diseñar planes de gestión para garantizar el bienestar y la salud de los peces,"Elaborar un plan en el que se enumeren los riesgos derivados de factores exteriores, como depredadores y plagas.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,elaborar medidas y procedimientos operativos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3727f0d3-da1b-4ce3-a9cb-efe6130fe41f,evaluar la contaminación,released,skill/competence,cross-sector,determinar la contaminación | asesorar sobre descontaminación | evaluar la contaminación | examinar la contaminación,Analizar las pruebas de contaminación. Aconsejar sobre cómo descontaminar.,http://data.europa.eu/esco/skill/3eef7ff2-3ade-41d4-b084-2bd2a3949e1c,evaluar terrenos o bienes inmuebles
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/37ba5509-9665-4947-a5ae-f124d5769473,fabricar pasta de papel,released,skill/competence,occupation-specific,preparar pasta de papel | elaborar pasta de papel | crear pasta de papel,Crear pulpa de papel o pulpa de papel reciclado o usado con agua en mezcladoras y licuadoras u otros equipos. Añadir colores agregando papeles de diferentes colores.,http://data.europa.eu/esco/skill/06769591-b8cf-46b2-b1d3-6602b1cf440e,manejar maquinaria de transformación de madera y fabricación de papel
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/389bd8c7-32c4-4a77-b07c-572fc210d247,almacenar materiales contaminados,released,skill/competence,sector-specific,administrar materiales contaminantes | gestionar materiales contaminados | guardar materiales contaminados,"Embalar y almacenar materiales que entrañen riesgos para la salud y la seguridad debido a la contaminación, y a la espera de su eliminación o tratamiento, de un modo conforme a la normativa de seguridad.",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,manipular y eliminar materiales peligrosos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/38f7be4a-f6af-4f1d-a972-8c51b27d2cea,aplicar la normativa forestal,released,skill/competence,occupation-specific,hacer cumplir la legislación en materia forestal | hacer cumplir la normativa forestal | aplicar la normativa relativa a los parques naturales,"Aplicar las leyes y normativas ambientales relacionadas con la gestión forestal. Los guardas forestales velan por el cumplimiento de la reglamentación local, estatal y nacional aplicada al uso forestal y a la conservación de la vida silvestre. Llevan a cabo inspecciones de seguridad en los campings e investigan las reclamaciones.",http://data.europa.eu/esco/skill/e9eb9c23-c1f4-4ce9-83c9-2f6a211cc536,mantener y hacer respetar la seguridad física
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3936cc7d-d045-4eb0-b951-b862a072c0a2,diseñar indicadores para reducir el desperdicio de alimentos,released,skill/competence,cross-sector,,"Definir indicadores clave de resultados para reducir y gestionar el desperdicio de alimentos con arreglo a las normas establecidas. Supervisar la evaluación de los métodos, el equipo y los costes para prevenir el desperdicio de alimentos.
	",http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,hacer seguimiento de actividades operativas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3955cd15-a1fa-4c16-99b4-c39cb17db21d,medidas de protección contra la introducción de organismos,released,knowledge,sector-specific,medidas de protección contra la introducción de organismos nocivos,"Las medidas nacionales e internacionales de protección contra la introducción de organismos como, por ejemplo, la Directiva 2000/29/CE del Consejo relativa a las medidas de protección contra la introducción en la Comunidad de organismos nocivos para los vegetales o productos vegetales y contra su propagación en el interior de la Comunidad.",http://data.europa.eu/esco/isced-f/0522,medio ambientes naturales y vida silvestre
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/395ace35-e463-4dc7-8181-c2dd43885107,llevar a cabo un estudio de viabilidad sobre bombas de calor,released,skill/competence,sector-specific,,"Analizar y evaluar la viabilidad de un sistema de bomba de calor. Llevar a cabo un estudio normalizado para determinar los costes y las limitaciones, y realizar una investigación para respaldar el proceso de toma de decisiones.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,ejecutar estudio de viabilidad | analizar operaciones empresariales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/397412dc-47c4-4580-82d0-15a9f9a86ea2,diseñar sistemas de drenaje por pozos,released,skill/competence,sector-specific,desarrollar sistemas de drenaje por pozos | diseñar sistemas de drenaje | proyectar sistemas de drenaje por pozos,"Diseñar sistemas que se sitúen en propiedades residenciales, así como en propiedades públicas, como calles y tejados de edificios públicos, y que funcionen para drenar el exceso de agua de estas zonas. Sirven para ayudar a remediar las inundaciones, eliminar la lluvia y minimizar el riesgo de tormentas fuertes, y posteriormente transportar el agua no tratada a la naturaleza.",http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,diseñar estructuras o instalaciones
