conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/isced-f/0530,ciencias físicas sin mayor definición,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0530
SkillGroup,http://data.europa.eu/esco/isced-f/0531,química,,,released,2023-07-03T08:37:32.521Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0531
SkillGroup,http://data.europa.eu/esco/isced-f/0532,ciencias de la tierra,,,released,2023-07-05T08:44:07.574Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0532
SkillGroup,http://data.europa.eu/esco/isced-f/0533,física,,,released,2023-07-05T09:10:47.49Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0533
SkillGroup,http://data.europa.eu/esco/isced-f/0539,ciencias físicas no contempladas en la clasificación,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0539
SkillGroup,http://data.europa.eu/esco/isced-f/054,matemáticas y estadística,,,released,2024-05-02T16:14:18.874Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,054
SkillGroup,http://data.europa.eu/esco/isced-f/0540,matemáticas y estadística sin mayor definición,,,released,2023-07-05T15:10:32.277Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0540
SkillGroup,http://data.europa.eu/esco/isced-f/0541,matemáticas,,,released,2024-05-02T16:14:10.11Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0541
SkillGroup,http://data.europa.eu/esco/isced-f/0542,estadística,,,released,2024-05-02T16:13:00.393Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0542
SkillGroup,http://data.europa.eu/esco/isced-f/058,"programas y certificaciones interdisciplinarios relacionados con las ciencias naturales, matemáticas y estadística",,,released,2024-05-02T16:11:02.577Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,058
SkillGroup,http://data.europa.eu/esco/isced-f/0588,"programas y certificaciones interdisciplinarios relacionados con las ciencias naturales, matemáticas y estadística",,,released,2024-05-02T16:10:55.215Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0588
SkillGroup,http://data.europa.eu/esco/isced-f/059,"ciencias naturales, matemáticas y estadística no contempladas en la clasificación",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,059
SkillGroup,http://data.europa.eu/esco/isced-f/0599,"ciencias naturales, matemáticas y estadística no contempladas en la clasificación",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0599
SkillGroup,http://data.europa.eu/esco/isced-f/06,tecnologías de la información y la comunicación (tic),,,released,2021-08-30T14:57:56.832Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,06
SkillGroup,http://data.europa.eu/esco/isced-f/061,tecnologías de la información y la comunicación (tic),,,released,2021-08-30T14:53:01.939Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,061
SkillGroup,http://data.europa.eu/esco/isced-f/0610,tecnologías de la información y la comunicación (tic) sin mayor definición,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0610
SkillGroup,http://data.europa.eu/esco/isced-f/0611,uso de computadores,,,released,2023-07-06T09:57:34.775Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0611
SkillGroup,http://data.europa.eu/esco/isced-f/0612,diseño y administración de redes y bases de datos,,,released,2023-10-20T09:49:49.879Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0612
SkillGroup,http://data.europa.eu/esco/isced-f/0613,desarrollo y análisis de software y aplicaciones,,,released,2023-07-11T10:47:11.805Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0613
SkillGroup,http://data.europa.eu/esco/isced-f/0619,tecnologías de la información y la comunicación (tic) no contempladas en la clasificación,,,released,2023-10-20T10:01:42.693Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0619
SkillGroup,http://data.europa.eu/esco/isced-f/068,programas y certificaciones interdisciplinarios relacionados con las tecnologías de la información y la comunicación,,,released,2024-05-02T16:09:08.315Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,068
SkillGroup,http://data.europa.eu/esco/isced-f/0688,programas y certificaciones interdisciplinarios relacionados con las tecnologías de la información y la comunicación,,,released,2024-05-02T16:08:59.079Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0688
SkillGroup,http://data.europa.eu/esco/isced-f/07,"ingeniería, industria y construcción",,,released,2022-01-13T15:06:40.148Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,07
SkillGroup,http://data.europa.eu/esco/isced-f/070,"ingeniería, industria y construcción sin mayor definición",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,070
SkillGroup,http://data.europa.eu/esco/isced-f/0700,"ingeniería, industria y construcción sin mayor definición",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0700
SkillGroup,http://data.europa.eu/esco/isced-f/071,ingeniería y profesiones afines,,,released,2024-05-02T16:07:41.997Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,071
SkillGroup,http://data.europa.eu/esco/isced-f/0710,ingeniería y profesiones afines sin mayor definición,,,released,2024-01-29T16:12:44.504Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0710
SkillGroup,http://data.europa.eu/esco/isced-f/0711,ingeniería y procesos químicos,,,released,2024-01-29T17:05:57.588Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0711
SkillGroup,http://data.europa.eu/esco/isced-f/0712,tecnología de protección del medio ambiente,,,released,2023-07-05T08:23:25.85Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0712
SkillGroup,http://data.europa.eu/esco/isced-f/0713,electricidad y energía,,,released,2024-01-30T15:25:24.149Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0713
SkillGroup,http://data.europa.eu/esco/isced-f/0714,electrónica y automatización,,,released,2023-07-05T15:43:39.362Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0714
SkillGroup,http://data.europa.eu/esco/isced-f/0715,mecánica y profesiones afines a la metalistería,,,released,2024-01-29T16:22:28.909Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,0715
SkillGroup,http://data.europa.eu/esco/isced-f/0716,"vehículos, barcos y aeronaves motorizadas",,,released,2023-07-05T15:16:47.21Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0716
SkillGroup,http://data.europa.eu/esco/isced-f/0719,ingeniería y profesiones afines no contempladas en la clasificación,,,released,2024-05-02T16:07:35.562Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0719
SkillGroup,http://data.europa.eu/esco/isced-f/072,industria y producción,,,released,2024-05-02T16:07:10.936Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,072
SkillGroup,http://data.europa.eu/esco/isced-f/0720,industria y producción sin mayor definición,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0720
SkillGroup,http://data.europa.eu/esco/isced-f/0721,procesamiento de alimentos,,,released,2023-08-03T10:03:35.737Z,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0721
SkillGroup,http://data.europa.eu/esco/isced-f/0722,"materiales (vidrio, papel, plástico y madera)",,,released,2023-01-24T18:49:48.26Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0722
SkillGroup,http://data.europa.eu/esco/isced-f/0723,"productos textiles (ropa, calzado y artículos de cuero)",,,released,2020-12-07T15:19:56.923Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0723
SkillGroup,http://data.europa.eu/esco/isced-f/0724,minería y extracción,,,released,2023-01-27T16:39:07.762Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0724
SkillGroup,http://data.europa.eu/esco/isced-f/0729,industria y producción no contemplada en la clasificación,,,released,2024-05-02T16:06:59.852Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0729
SkillGroup,http://data.europa.eu/esco/isced-f/073,arquitectura y construcción,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,073
SkillGroup,http://data.europa.eu/esco/isced-f/0730,arquitectura y construcción sin mayor definición,,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0730
SkillGroup,http://data.europa.eu/esco/isced-f/0731,arquitectura y urbanismo,,,released,2024-01-29T16:17:36.811Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0731
SkillGroup,http://data.europa.eu/esco/isced-f/0732,construcción e ingeniería civil,,,released,2024-01-29T17:05:50.79Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,0732
SkillGroup,http://data.europa.eu/esco/isced-f/078,"programas y certificaciones interdisciplinarios relacionados con la ingeniería, la industria y la construcción",,,released,2023-10-30T09:59:15.592Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,078
SkillGroup,http://data.europa.eu/esco/isced-f/0788,"programas y certificaciones interdisciplinarios relacionados con la ingeniería, la industria y la construcción",,,released,2023-07-03T14:54:39.891Z,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0788
SkillGroup,http://data.europa.eu/esco/isced-f/079,"ingeniería, industria y construcción no contempladas en la clasificación",,,released,2024-05-02T16:06:29.308Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,079
SkillGroup,http://data.europa.eu/esco/isced-f/0799,"ingeniería, industria y construcción no contempladas en la clasificación",,,released,2024-05-02T16:06:19.897Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,0799
SkillGroup,http://data.europa.eu/esco/isced-f/08,"agricultura, silvicultura, pesca y veterinaria",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,08
SkillGroup,http://data.europa.eu/esco/isced-f/080,"agricultura, silvicultura, pesca y veterinaria sin mayor definición",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills",,080
SkillGroup,http://data.europa.eu/esco/isced-f/0800,"agricultura, silvicultura, pesca y veterinaria sin mayor definición",,,released,,,"http://data.europa.eu/esco/concept-scheme/isced-f
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,0800
SkillGroup,http://data.europa.eu/esco/isced-f/081,agricultura,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/isced-f",,081
SkillGroup,http://data.europa.eu/esco/isced-f/0810,agricultura sin mayor definición,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/isced-f",,0810
